id mostra,depuradora,N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DTOT-2022-08-22,TORTOSA-ROQUETES,64572,109497,,,5206,0,,false
DTOT-2022-09-05,TORTOSA-ROQUETES,78713,97399,,,4907,0,,false
DTOT-2022-09-12,TORTOSA-ROQUETES,79441,36710,,,5632,0,,false
DTOT-2022-09-19,TORTOSA-ROQUETES,32216,21158,,,5834,0,,false
DTOT-2022-09-27,TORTOSA-ROQUETES,44195,53868,,,,,,false
DTOT-2022-10-03,TORTOSA-ROQUETES,78355,93728,,,,,,false
DTRG-2020-07-13,TÀRREGA,179302,,,111736,3089,0,,false
DTRG-2020-07-20,TÀRREGA,2841,,,360,3333,0,,false
DTRG-2020-07-27,TÀRREGA,5499,,,450,3981,0,,false
DTRG-2020-08-10,TÀRREGA,300,300,,,3248,0,,false
DTRG-2020-08-24,TÀRREGA,450,450,,450,2966,0,,false
DTRG-2020-09-07,TÀRREGA,33196,31776,,,3176,0,Canvi Metodològic,false
DTRG-2020-09-21,TÀRREGA,1927,8457,,,3048,0,,false
DTRG-2020-10-05,TÀRREGA,91735,24947,,,3197,0,,false
DTRG-2020-10-19,TÀRREGA,1157,1335,,,3577,0,,false
DTRG-2020-11-02,TÀRREGA,154254,129503,,,2951,0,,false
DTRG-2020-11-16,TÀRREGA,37013,13145,,,3079,0,,false
DTRG-2020-11-30,TÀRREGA,38893,51289,,,3127,0,,false
DTRG-2020-12-14,TÀRREGA,26716,46957,,,3089,0,,false
DTRG-2020-12-28,TÀRREGA,64532,108090,,,2732,0,,false
DTRG-2021-01-12,TÀRREGA,92396,172181,,,,,,false
DTRG-2021-01-25,TÀRREGA,138516,125724,,,3305,0,,false
DTRG-2021-02-08,TÀRREGA,107719,126612,,,2997,3,,false
DTRG-2021-02-23,TÀRREGA,15325,171,,,,,,false
DTRG-2021-03-08,TÀRREGA,39525,163627,,,4636,12,,false
DTRG-2021-03-22,TÀRREGA,10387,18936,,,3033,0,,false
DTRG-2021-04-05,TÀRREGA,21745,29218,,,2654,0,,false
DTRG-2021-04-19,TÀRREGA,38932,43390,,,2799,0,,false
DTRG-2021-05-03,TÀRREGA,92086,25992,,,3488,0,,false
DTRG-2021-05-17,TÀRREGA,36300,26651,,,3236,0,,false
DTRG-2021-05-31,TÀRREGA,34979,2848,,,3103,0,,false
DTRG-2021-06-14,TÀRREGA,28812,4205,,,2905,1,,false
DTRG-2021-06-28,TÀRREGA,4659,64987,,,3209,0,,false
DTRG-2021-07-12,TÀRREGA,62890,18243,,,3045,0,Canvi metodològic,false
DTRG-2021-07-26,TÀRREGA,11406,36096,,,3500,5,,false
DTRG-2021-08-09,TÀRREGA,64920,14386,,,2784,0,,false
DTRG-2021-08-23,TÀRREGA,141687,1849,,,2749,0,,false
DTRG-2021-09-06,TÀRREGA,45918,18315,,,2851,3,,false
DTRG-2021-09-20,TÀRREGA,43549,3208,,,2937,0,,false
DTRG-2021-10-04,TÀRREGA,16332,810,,,3370,0,,false
DTRG-2021-10-18,TÀRREGA,30717,34030,,,2938,0,,false
DTRG-2021-11-02,TÀRREGA,10455,24336,,,2968,0,,false
DTRG-2021-11-15,TÀRREGA,236851,71064,,,3349,0,,false
DTRG-2021-11-29,TÀRREGA,74647,55991,,,3220,0,,false
DTRG-2021-12-13,TÀRREGA,197841,201105,,,3217,0,,false
DTRG-2021-12-27,TÀRREGA,148991,179098,,,3002,0,,false
DTRG-2022-01-10,TÀRREGA,376762,376546,,,3195,0,,false
DTRG-2022-01-24,TÀRREGA,574554,626465,,,3369,0,,false
DTRG-2022-02-07,TÀRREGA,200034,497619,,,3259,0,,false
DTRG-2022-02-21,TÀRREGA,22352,63213,,,3116,0,,false
DTRG-2022-03-07,TÀRREGA,42716,114847,,,3099,0,,false
DTRG-2022-03-21,TÀRREGA,12111,2163,,,3224,0,,false
DTRG-2022-04-04,TÀRREGA,125074,111046,,,3282,0,,false
DTRG-2022-04-19,TÀRREGA,96497,106802,,,6789,16,,false
DTRG-2022-05-02,TÀRREGA,81400,19417,,,3630,2,,false
DTRG-2022-05-16,TÀRREGA,170352,212205,,,3181,0,,false
DTRG-2022-05-30,TÀRREGA,139427,154651,,,3077,0,,false
DTRG-2022-06-13,TÀRREGA,195422,172976,,,3298,0,,false
DTRG-2022-06-27,TÀRREGA,165430,217056,,,4662,7,,false
DTRG-2022-07-11,TÀRREGA,91805,90718,,,3308,0,,false
DTRG-2022-07-25,TÀRREGA,194156,228616,,,3036,0,,false
DTRG-2022-08-08,TÀRREGA,22080,13479,,,3100,0,,false
DTRG-2022-08-22,TÀRREGA,52835,77669,,,3036,0,,false
DTRG-2022-09-05,TÀRREGA,46544,10635,,,3189,0,,false
DTRG-2022-09-19,TÀRREGA,15830,24967,,,3113,0,,false
DTRG-2022-10-03,TÀRREGA,27777,43250,,,3160,0,,false
DTRP-2020-07-13,TREMP,450,,,450,2583,27,,false
DTRP-2020-07-27,TREMP,450,,,450,1982,0,,false
DTRP-2020-08-10,TREMP,300,300,,,2207,0,,false
DTRP-2020-08-24,TREMP,450,450,,450,2389,0,,false
DTRP-2020-09-07,TREMP,6351,3045,,,2036,0,Canvi Metodològic,false
DTRP-2020-09-21,TREMP,29710,776,,,2076,2.5,,false
DTRP-2020-10-05,TREMP,3170,1275,,,1964,0,,false
DTRP-2020-10-19,TREMP,6210,33174,,,1685,0,,false
DTRP-2020-11-02,TREMP,585,2722,,,1208,0,,false
DTRP-2020-11-16,TREMP,46008,56514,,,1309,0,,false
DTRP-2020-11-30,TREMP,91359,162849,,,1622,0,,false
DTRP-2020-12-14,TREMP,848,16684,,,1288,0,,false
DTRP-2020-12-28,TREMP,12368,6437,,,1683,4.2,,false
DTRP-2021-01-11,TREMP,171,171,,,2505,0,,false
DTRP-2021-01-25,TREMP,14602,433,,,1749,0,,false
DTRP-2021-02-08,TREMP,5522,171,,,1591,9.4,,false
DTRP-2021-02-23,TREMP,171,171,,,,,,false
DTRP-2021-03-08,TREMP,19999,6405,,,1523,2.6,,false
DTRP-2021-03-22,TREMP,171,171,,,1495,0,,false
DTRP-2021-04-05,TREMP,1925,4864,,,1507,0,,false
DTRP-2021-04-19,TREMP,171,171,,,2076,1.8,,false
DTRP-2021-05-03,TREMP,380,1641,,,2305,0,,false
DTRP-2021-05-17,TREMP,210,210,,,1956,0,,false
DTRP-2021-05-31,TREMP,746,240,,,2731,0,,true
DTRP-2021-06-14,TREMP,200,200,,,2228,0,,false
DTRP-2021-06-28,TREMP,200,2219,,,2902,0,,true
DTRP-2021-07-12,TREMP,9350,5060,,,1913,0,Canvi metodològic,false
DTRP-2021-07-26,TREMP,1201,3019,,,2347,0,,false
DTRP-2021-08-09,TREMP,312,312,,,1831,0,,false
DTRP-2021-08-23,TREMP,14499,306,,,1924,0,,false
DTRP-2021-09-06,TREMP,388,388,,,2312,0,,false
DTRP-2021-09-20,TREMP,336,669,,,2353,7.3,,true
DTRP-2021-10-04,TREMP,344,344,,,2240,2.7,,false
DTRP-2021-10-18,TREMP,1315,2680,,,2061,0,,false
DTRP-2021-11-02,TREMP,392,392,,,2263,0.2,,false
DTRP-2021-11-15,TREMP,1464,790,,,1933,0,,false
DTRP-2021-11-29,TREMP,615496,479883,,,2441,0,,false
DTRP-2021-12-13,TREMP,73885,82189,,,2245,0,,false
DTRP-2021-12-27,TREMP,36089,44815,,,2189,0,,false
DTRP-2022-01-10,TREMP,242810,265416,,,2403,4.2,,false
DTRP-2022-01-24,TREMP,624213,535845,,,1722,0,,false
DTRP-2022-02-07,TREMP,218440,647371,,,1649,0,,false
DTRP-2022-02-21,TREMP,28508,23559,,,1676,0,,false
DTRP-2022-03-07,TREMP,17259,184524,,,1911,0.2,,false
DTRP-2022-03-21,TREMP,7690,10921,,,2155,0.5,,false
DTRP-2022-04-04,TREMP,115839,131715,,,1945,0,,false
DTRP-2022-04-19,TREMP,53973,90730,,,4393,26.4,,false
DTRP-2022-05-02,TREMP,1166,280,,,2758,4.1,,false
DTRP-2022-05-16,TREMP,103816,165513,,,2154,0,,false
DTRP-2022-05-30,TREMP,83214,136609,,,2495,0.1,,false
DTRP-2022-06-13,TREMP,194523,211007,,,2386,0,,false
DTRP-2022-06-27,TREMP,287131,263628,,,2716,5,,false
DTRP-2022-07-11,TREMP,426892,468357,,,2138,0,,false
DTRP-2022-07-25,TREMP,368085,641637,,,2365,0,,false
DTRP-2022-08-08,TREMP,5178,1871,,,2672,0.5,,false
DTRP-2022-08-22,TREMP,350,2687,,,2396,0,,true
DTRP-2022-09-05,TREMP,12300,8821,,,2258,0,,false
DTRP-2022-09-19,TREMP,8428,5065,,,2302,0,,false
DTRP-2022-10-03,TREMP,18374,42320,,,2380,0,,false
DTRS-2020-07-06,TERRASSA,610,,,610,38716,0,,false
DTRS-2020-07-13,TERRASSA,22247,,,571,44760,0,,false
DTRS-2020-07-20,TERRASSA,57814,56906,,,16957,0,,false
DTRS-2020-07-27,TERRASSA,18194,28201,,,40229.5,0,,false
DTRS-2020-08-03,TERRASSA,146526,71995,,,38949.6,0,,false
DTRS-2020-08-10,TERRASSA,24600,28093,,,34258.9,0,,false
DTRS-2020-08-17,TERRASSA,82816,30552,,,36745.3,0,,false
DTRS-2020-08-24,TERRASSA,79630,67964,,,35689.8,0,,false
DTRS-2020-08-31,TERRASSA,51727,11022,,,38270.7,0,,false
DTRS-2020-09-07,TERRASSA,45711,9177,,,47385.5,,,false
DTRS-2020-09-14,TERRASSA,12057,5772,,,39669.1,0,,false
DTRS-2020-09-21,TERRASSA,27079,14016,,,,0,,false
DTRS-2020-09-28,TERRASSA,4639,2830,,,39697,0,,false
DTRS-2020-10-05,TERRASSA,17194,20693,,,41920.7,0,,false
DTRS-2020-10-12,TERRASSA,51218,32734,,,39096.9,0,,false
DTRS-2020-10-19,TERRASSA,21624,18208,,,40433.5,0,,false
DTRS-2020-10-26,TERRASSA,20609,40025,,,40010.5,0,,false
DTRS-2020-11-02,TERRASSA,133977,172377,,,39830.1,0,,false
DTRS-2020-11-09,TERRASSA,11001,11265,,,41705.6,0,,false
DTRS-2020-11-16,TERRASSA,30743,43640,,,42509.2,0.1,,false
DTRS-2020-11-23,TERRASSA,58347,45273,,,41124.5,0,,false
DTRS-2020-11-30,TERRASSA,17483,12085,,,44456.1,0,,false
DTRS-2020-12-08,TERRASSA,66553,30567,,,37729.6,0,,false
DTRS-2020-12-14,TERRASSA,18183,21616,,,39195.3,0,,false
DTRS-2020-12-21,TERRASSA,12711,26861,,,40354.3,0,,false
DTRS-2020-12-28,TERRASSA,22796,9314,,,38080,0,,false
DTRS-2021-01-04,TERRASSA,9855,21388,,,38544.4,0,,false
DTRS-2021-01-11,TERRASSA,49886,56563,,,42176.6,0,,false
DTRS-2021-01-18,TERRASSA,89759,32488,,,40069.2,0,,false
DTRS-2021-02-01,TERRASSA,20667,39477,,,43488.9,0,,false
DTRS-2021-02-08,TERRASSA,7684,25297,,,44609,6.2,,false
DTRS-2021-02-15,TERRASSA,21658,15461,,,41636,0,,false
DTRS-2021-02-22,TERRASSA,36734,103731,,,64540,13.6,,false
DTRS-2021-03-01,TERRASSA,23846,18283,,,39289,0,,false
DTRS-2021-03-08,TERRASSA,8793,15094,,,41014,0.7,,false
DTRS-2021-03-15,TERRASSA,12512,700,,,39180,0,,false
DTRS-2021-03-22,TERRASSA,10257,40941,,,39787,0,,false
DTRS-2021-03-29,TERRASSA,37917,4549,,,37383,0,,false
DTRS-2021-04-05,TERRASSA,215566,7304,,,37142,0,,false
DTRS-2021-04-12,TERRASSA,74858,37232,,,41079,2.1,,false
DTRS-2021-04-19,TERRASSA,39920,23017,,,40199,0,,false
DTRS-2021-04-26,TERRASSA,31541,89641,,,47593,7,,false
DTRS-2021-05-03,TERRASSA,375,103905,,,40463,0,,false
DTRS-2021-05-10,TERRASSA,18277,13937,,,40434,0.1,,false
DTRS-2021-05-17,TERRASSA,32587,2464,,,40691,0,,false
DTRS-2021-05-24,TERRASSA,14749,12651,,,40301,0,,false
DTRS-2021-06-07,TERRASSA,9296,18495,,,37379,0,,false
DTRS-2021-06-14,TERRASSA,3002,594,,,39456,0,,false
DTRS-2021-06-21,TERRASSA,7816,3330,,,38967,0,,false
DTRS-2021-06-28,TERRASSA,101256,30064,,,38736,0,,false
DTRS-2021-07-05,TERRASSA,1849124,1401218,,,34694,0,,false
DTRS-2021-07-12,TERRASSA,69358,77306,,,37215,0,,false
DTRS-2021-07-19,TERRASSA,910678,587769,,,36993,0,,false
DTRS-2021-07-26,TERRASSA,128656,69418,,,36609,0,,false
DTRS-2021-08-02,TERRASSA,277701,56691,,,35391,,,false
DTRS-2021-08-16,TERRASSA,9480,7960,,,30666,0,,false
DTRS-2021-08-30,TERRASSA,1352,404,,,37102,0.2,,false
DTRS-2021-09-13,TERRASSA,475,13300,,,38038,0,,true
DTRS-2021-09-21,TERRASSA,8324,625,,,,,,false
DTRS-2021-09-27,TERRASSA,458,375,,,37837,0,,false
DTRS-2021-10-04,TERRASSA,16846,2315,,,47126,12.5,,false
DTRS-2021-10-13,TERRASSA,875,23648,,,36573,0,,false
DTRS-2021-10-18,TERRASSA,663,663,,,37774,0,,false
DTRS-2021-10-25,TERRASSA,20892,3711,,,37470,0,,false
DTRS-2021-11-02,TERRASSA,394,394,,,38500,0.1,,false
DTRS-2021-11-08,TERRASSA,4831,21017,,,38347,0,,false
DTRS-2021-11-15,TERRASSA,18586,5138,,,40109.26,0.1,,false
DTRS-2021-11-22,TERRASSA,9862,13518,,,37752,0,,false
DTRS-2021-11-29,TERRASSA,2006,1569,,,38842,0,,false
DTRS-2021-12-08,TERRASSA,3447,39380,,,37465,0,,false
DTRS-2021-12-13,TERRASSA,43002,22631,,,38117,0,,false
DTRS-2021-12-20,TERRASSA,26446,8030,,,41607,0,,false
DTRS-2021-12-27,TERRASSA,78770,,,,37368,0,,false
DTRS-2022-01-03,TERRASSA,332135,,,,37142.75,0,,false
DTRS-2022-01-10,TERRASSA,130535,,,,40692.66,0.5,,false
DTRS-2022-01-17,TERRASSA,90335,317429,,,37597,0,,false
DTRS-2022-01-31,TERRASSA,122278,99757,,,39418,0,,false
DTRS-2022-02-07,TERRASSA,67955,25651,,,38470,0,,false
DTRS-2022-02-14,TERRASSA,35277,11295,,,38390,0.2,,false
DTRS-2022-02-21,TERRASSA,15662,4200,,,37784,0,,false
DTRS-2022-02-28,TERRASSA,15541,7066,,,38320,0,,false
DTRS-2022-03-07,TERRASSA,20514,15917,,,37132,0,,false
DTRS-2022-03-14,TERRASSA,26373,17255,,,42014,0.9,,false
DTRS-2022-03-21,TERRASSA,36665,12920,,,42405,5.4,,false
DTRS-2022-03-29,TERRASSA,500,23916,,,,,,false
DTRS-2022-04-04,TERRASSA,80707,588,,,39426,0,,false
DTRS-2022-04-11,TERRASSA,190452,20593,,,36589,0,,false
DTRS-2022-04-19,TERRASSA,7295,7619,,,40650.39,2.2,,false
DTRS-2022-04-25,TERRASSA,82953,57129,,,40611,0,,false
DTRS-2022-05-02,TERRASSA,24389,25554,,,43157,2.3,,false
DTRS-2022-05-09,TERRASSA,84450,108938,,,38134,0,,false
DTRS-2022-05-16,TERRASSA,122200,118624,,,39469,0,,false
DTRS-2022-05-23,TERRASSA,62282,10671,,,38283,0,,false
DTRS-2022-05-30,TERRASSA,7880,122835,,,37123,0,,false
DTRS-2022-06-07,TERRASSA,410328,699537,,,37329,0,,false
DTRS-2022-06-13,TERRASSA,261386,5644,,,37758,0,,false
DTRS-2022-06-20,TERRASSA,166418,218806,,,38110,0,,false
DTRS-2022-06-27,TERRASSA,528714,865730,,,42353,9.9,,false
DTRS-2022-07-04,TERRASSA,193377,237111,,,33200,0,,false
DTRS-2022-07-11,TERRASSA,141349,12057,,,36399,0,,false
DTRS-2022-07-18,TERRASSA,97663,163039,,,37576,0,,false
DTRS-2022-07-25,TERRASSA,45846,48918,,,36879,0,,false
DTRS-2022-08-08,TERRASSA,15453,1173,,,29615,0,,false
DTRS-2022-08-22,TERRASSA,38201,3726,,,,0,,false
DTRS-2022-09-05,TERRASSA,38861,15547,,,37796,0,,false
DTRS-2022-09-12,TERRASSA,75574,33452,,,39221,0,,false
DTRS-2022-09-19,TERRASSA,13835,12187,,,38700,0,,false
DTRS-2022-09-26,TERRASSA,28373,9956,,,39406,0,,false
DTRS-2022-10-03,TERRASSA,33371,9157,,,40057,0,,false
DTSE-2021-05-03,TORRES_DE_SEGRE,307,307,,,415,0,,false
DTSE-2021-05-10,TORRES_DE_SEGRE,480,7368,,,525,0,,false
DTSE-2021-05-17,TORRES_DE_SEGRE,210,210,,,409,0,,false
DTSE-2021-05-24,TORRES_DE_SEGRE,208,208,,,415,0,,false
DTSE-2021-05-31,TORRES_DE_SEGRE,230,230,,,336,0,,false
DTSE-2021-06-07,TORRES_DE_SEGRE,200,200,,,496,0,,false
DTSE-2021-06-14,TORRES_DE_SEGRE,200,200,,,573,0,,false
DTSE-2021-06-21,TORRES_DE_SEGRE,200,200,,,439,0,,false
DTSE-2021-06-28,TORRES_DE_SEGRE,200,200,,,426,0,,false
DTSE-2021-07-05,TORRES_DE_SEGRE,200,739,,,472,0,,true
DTSE-2021-07-12,TORRES_DE_SEGRE,237572,188135,,,444,0,Canvi metodològic,false
DTSE-2021-07-19,TORRES_DE_SEGRE,6791,5599,,,487,0,,false
DTSE-2021-07-26,TORRES_DE_SEGRE,6734,13829,,,434,0,,false
DTSE-2021-08-02,TORRES_DE_SEGRE,6093,4915,,,479,0,,false
DTSE-2021-08-09,TORRES_DE_SEGRE,3318,1466,,,460,0,,false
DTSE-2021-08-16,TORRES_DE_SEGRE,34658,13553,,,530,0,,false
DTSE-2021-08-23,TORRES_DE_SEGRE,38662,30809,,,489,0,,false
DTSE-2021-08-30,TORRES_DE_SEGRE,2623,256,,,496,0,,false
DVAL-2020-07-06,VALLS_POBLE,450,,,450,,0,,false
DVAL-2020-07-20,VALLS_POBLE,450,,,450,7290,0,,false
DVAL-2020-08-03,VALLS_POBLE,480,480,,,6085,0,,false
DVAL-2020-08-17,VALLS_POBLE,300,300,,300,8498,0,,false
DVAL-2020-08-31,VALLS_POBLE,330,330,,,8890,0,,false
DVAL-2020-09-14,VALLS_POBLE,979,696,,,9263,0,,true
DVAL-2020-09-28,VALLS_POBLE,993,171,,,9304,0,,true
DVAL-2020-10-12,VALLS_POBLE,7181,5052,,,8545,0,S'ha repetit des de l'inici. Resultats idèntics,false
DVAL-2020-10-26,VALLS_POBLE,15472,3974,,,8533,0,,false
DVAL-2020-11-09,VALLS_POBLE,13323,4689,,,8967.49,0,,false
DVAL-2020-11-23,VALLS_POBLE,9831,5601,,,8200.24,0,,false
DVAL-2020-12-08,VALLS_POBLE,15390,28739,,,8434.56,0,,false
DVAL-2020-12-21,VALLS_POBLE,5031,9478,,,8026,0,,false
DVAL-2021-01-04,VALLS_POBLE,25760,4801,,,7993,0,,false
DVAL-2021-01-18,VALLS_POBLE,31946,77123,,,8259.83,0,,false
DVAL-2021-02-01,VALLS_POBLE,13517,10134,,,8805.55,0,,false
DVAL-2021-02-15,VALLS_POBLE,10126,4115,,,8547,0,,false
DVAL-2021-03-01,VALLS_POBLE,2949,369,,,8522,0,,false
DVAL-2021-03-15,VALLS_POBLE,1592,315,,,8430.86,0,,false
DVAL-2021-03-29,VALLS_POBLE,15618,143,,,8203.79,0,,false
DVAL-2021-04-12,VALLS_POBLE,10760,8279,,,8242.29,0,,false
DVAL-2021-04-26,VALLS_POBLE,1579,5864,,,8671.17,0,,false
DVAL-2021-05-10,VALLS_POBLE,3530,5317,,,8981.15,0,,false
DVAL-2021-05-24,VALLS_POBLE,6378,7891,,,7858.59,0,,false
DVAL-2021-06-07,VALLS_POBLE,2523,360,,,6684.97,0,,false
DVAL-2021-06-21,VALLS_POBLE,200,200,,,6930.78,0,,false
DVAL-2021-07-05,VALLS_POBLE,23042,5383,,,5524.86,0,,false
DVAL-2021-07-19,VALLS_POBLE,133009,56492,,,5046.2,0,,false
DVAL-2021-08-02,VALLS_POBLE,17692,569,,,7995.45,0,,false
DVAL-2021-08-16,VALLS_POBLE,22354,15910,,,6823.84,0,,false
DVAL-2021-08-30,VALLS_POBLE,19347,1582,,,7999.84,33,,false
DVAL-2021-09-13,VALLS_POBLE,5889,8368,,,7721.2,0,,false
DVAL-2021-09-27,VALLS_POBLE,871,824,,,8458.99,0,,false
DVAL-2021-10-12,VALLS_POBLE,1391,944,,,,,,false
DVAL-2021-10-26,VALLS_POBLE,432,312,,,,,,true
DVAL-2021-11-08,VALLS_POBLE,1409,368,,,8288.52,0,,false
DVAL-2021-11-22,VALLS_POBLE,10169,5054,,,8503.46,8,,false
DVAL-2021-12-08,VALLS_POBLE,33580,17444,,,10443.83,0,,false
DVAL-2021-12-20,VALLS_POBLE,35509,28586,,,10289,0,,false
DVAL-2022-01-03,VALLS_POBLE,125451,149106,,,9732,0,,false
DVAL-2022-01-17,VALLS_POBLE,211735,476094,,,10187,0,,false
DVAL-2022-01-31,VALLS_POBLE,201891,544952,,,9434,0,,false
DVAL-2022-02-14,VALLS_POBLE,51289,79422,,,9610,0,,false
DVAL-2022-02-28,VALLS_POBLE,31506,51153,,,9411,0,,false
DVAL-2022-03-14,VALLS_POBLE,177040,118106,,,10542,0,,false
DVAL-2022-03-28,VALLS_POBLE,44267,47510,,,13193,0,,false
DVAL-2022-04-11,VALLS_POBLE,91145,53893,,,12525,0,,false
DVAL-2022-04-25,VALLS_POBLE,187334,158293,,,14490,0,,false
DVAL-2022-05-09,VALLS_POBLE,97318,95331,,,11235,0,,false
DVAL-2022-05-23,VALLS_POBLE,50880,9257,,,10765,0,,false
DVAL-2022-06-06,VALLS_POBLE,67879,111419,,,,,,false
DVAL-2022-06-20,VALLS_POBLE,82129,72870,,,10291,0,,false
DVAL-2022-07-04,VALLS_POBLE,145754,82850,,,10976,0,,false
DVAL-2022-07-18,VALLS_POBLE,201492,307170,,,9352,0,,false
DVAL-2022-08-08,VALLS_POBLE,35749,26644,,,9461,0,,false
DVAL-2022-08-22,VALLS_POBLE,30038,40584,,,9730,0,,false
DVAL-2022-09-12,VALLS_POBLE,19200,27335,,,13262,0,,false
DVAL-2022-09-27,VALLS_POBLE,57904,34829,,,,,,false
DVDP-2020-07-06,VILAFRANCA_DEL_PENEDÈS,100,,100,100,15505,0,,false
DVDP-2020-07-13,VILAFRANCA_DEL_PENEDÈS,148,,148,148,15158,0,,false
DVDP-2020-07-20,VILAFRANCA_DEL_PENEDÈS,148,,7634,148,15215,0,,false
DVDP-2020-07-27,VILAFRANCA_DEL_PENEDÈS,148,,148,148,14066.57,0,,false
DVDP-2020-08-03,VILAFRANCA_DEL_PENEDÈS,16903,,2830,,14547,0,,false
DVDP-2020-08-10,VILAFRANCA_DEL_PENEDÈS,322826,,38478,,14484,0,,false
DVDP-2020-08-17,VILAFRANCA_DEL_PENEDÈS,7846,,14875,,14547,0,,false
DVDP-2020-08-24,VILAFRANCA_DEL_PENEDÈS,162967,,239778,,15333,0,Canvi metodològic,false
DVDP-2020-08-31,VILAFRANCA_DEL_PENEDÈS,96596,,37375,,15333,0,,false
DVDP-2020-09-07,VILAFRANCA_DEL_PENEDÈS,241341,,509814,,15333,0,,false
DVDP-2020-09-14,VILAFRANCA_DEL_PENEDÈS,112361,,10545,,15731,0,,false
DVDP-2020-09-21,VILAFRANCA_DEL_PENEDÈS,100720,,21799,,20299,1.2,,false
DVDP-2020-09-28,VILAFRANCA_DEL_PENEDÈS,17004,,3873,,15316,0,,false
DVDP-2020-10-05,VILAFRANCA_DEL_PENEDÈS,116190,,28257,,15118.16,0,,false
DVDP-2020-10-12,VILAFRANCA_DEL_PENEDÈS,286505,,276429,,14345.64,0,,false
DVDP-2020-10-19,VILAFRANCA_DEL_PENEDÈS,1814906,,148343,,13095,0,,false
DVDP-2020-10-26,VILAFRANCA_DEL_PENEDÈS,1870005,,277244,,13215,0,,false
DVDP-2020-11-02,VILAFRANCA_DEL_PENEDÈS,5253085,,869514,,14837,0,,false
DVDP-2020-11-09,VILAFRANCA_DEL_PENEDÈS,192655,,113146,,15542,0,,false
DVDP-2020-11-16,VILAFRANCA_DEL_PENEDÈS,249806,,410765,,15586,0,,false
DVDP-2020-11-23,VILAFRANCA_DEL_PENEDÈS,566177,,157776,,15203,0,,false
DVDP-2020-11-30,VILAFRANCA_DEL_PENEDÈS,682267,,259813,,15398,0,,false
DVDP-2020-12-08,VILAFRANCA_DEL_PENEDÈS,598696,,213993,,14838,0,,false
DVDP-2020-12-14,VILAFRANCA_DEL_PENEDÈS,736239,,243891,,16177,0,,false
DVDP-2020-12-21,VILAFRANCA_DEL_PENEDÈS,458185,,119238,,16163,0,,false
DVDP-2020-12-28,VILAFRANCA_DEL_PENEDÈS,1255711,,400310,,15097,0,,false
DVDP-2021-01-04,VILAFRANCA_DEL_PENEDÈS,1747227,,422241,,15154,0,,false
DVDP-2021-01-11,VILAFRANCA_DEL_PENEDÈS,4556917,,2686022,,17262,0,,false
DVDP-2021-01-18,VILAFRANCA_DEL_PENEDÈS,1258982,,2585648,,16161,0,,false
DVDP-2021-01-25,VILAFRANCA_DEL_PENEDÈS,1041250,,2267138,,16329,0,,false
DVDP-2021-02-01,VILAFRANCA_DEL_PENEDÈS,1058906,,1065649,,15067,0,,false
DVDP-2021-02-08,VILAFRANCA_DEL_PENEDÈS,1570987,,254281,,16943,0,,false
DVDP-2021-02-15,VILAFRANCA_DEL_PENEDÈS,1189653,,529264,,15321,0,,false
DVDP-2021-02-22,VILAFRANCA_DEL_PENEDÈS,847455,,313757,,17138,5.2,,false
DVDP-2021-03-01,VILAFRANCA_DEL_PENEDÈS,699137,,1271161,,15349,0,,false
DVDP-2021-03-08,VILAFRANCA_DEL_PENEDÈS,100244,,25291,,15394,0,,false
DVDP-2021-03-15,VILAFRANCA_DEL_PENEDÈS,766662,,90768,,14791,0,,false
DVDP-2021-03-22,VILAFRANCA_DEL_PENEDÈS,678819,,309131,,14731,0,,false
DVDP-2021-03-29,VILAFRANCA_DEL_PENEDÈS,627835,,375309,,14689,0,,false
DVDP-2021-04-05,VILAFRANCA_DEL_PENEDÈS,209996,,,,15139,0,,false
DVDP-2021-04-05,VILAFRANCA_DEL_PENEDÈS,,,100670,,15139,0,,false
DVDP-2021-04-12,VILAFRANCA_DEL_PENEDÈS,51739,,2661,,15398,0,,false
DVDP-2021-04-19,VILAFRANCA_DEL_PENEDÈS,190759,,57973,,15418,0,,false
DVDP-2021-04-26,VILAFRANCA_DEL_PENEDÈS,212388,,23987,,17238,11,,false
DVDP-2021-05-03,VILAFRANCA_DEL_PENEDÈS,44216,,4476,,16422,0,,false
DVDP-2021-05-10,VILAFRANCA_DEL_PENEDÈS,57408,,1925,,18560,0,,false
DVDP-2021-05-17,VILAFRANCA_DEL_PENEDÈS,19036,,800,,16147,0,,false
DVDP-2021-05-24,VILAFRANCA_DEL_PENEDÈS,24629,,1705,,16035,0,,false
DVDP-2021-05-31,VILAFRANCA_DEL_PENEDÈS,43859,,6358,,15696,0,,false
DVDP-2021-06-07,VILAFRANCA_DEL_PENEDÈS,46648,,1127,,14791,0,,false
DVDP-2021-06-14,VILAFRANCA_DEL_PENEDÈS,16004,,891,,14781,0,,false
DVDP-2021-06-21,VILAFRANCA_DEL_PENEDÈS,131685,,39697,,,,,false
DVDP-2021-06-28,VILAFRANCA_DEL_PENEDÈS,319816,,107308,,14094,0,,false
DVDP-2021-07-05,VILAFRANCA_DEL_PENEDÈS,305872,,46781,,15009,0,,false
DVDP-2021-07-12,VILAFRANCA_DEL_PENEDÈS,1229681,,556222,,14777,0,,false
