id mostra,depuradora,LD(CG/L),N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DSRS-2021-04-26,SABADELL/RIU_SEC,800,616202,,3604,,19639,0,Molt material en suspensió,false
DSRS-2021-05-03,SABADELL/RIU_SEC,800,323139,,8000,,25270,0,Molt material en suspensió,false
DSRS-2021-05-10,SABADELL/RIU_SEC,800,91908,,22658,,25707,0,Molt material en suspensió,false
DSRS-2021-05-17,SABADELL/RIU_SEC,767,191674,,1724,,20389,0,Molt material en suspensió,false
DSRS-2021-05-24,SABADELL/RIU_SEC,733,250358,,15924,,20200,0,Molt material en suspensió,false
DSRS-2021-05-31,SABADELL/RIU_SEC,933,111104,,159682,,20969,0,Molt material en suspensió,false
DSRS-2021-06-07,SABADELL/RIU_SEC,900,260835,,12127,,22370,0,Molt material en suspensió,false
DSRS-2021-06-14,SABADELL/RIU_SEC,867,74368,,13793,,20275,0,Molt material en suspensió,false
DSRS-2021-06-21,SABADELL/RIU_SEC,867,93453,,12195,,20112,0,,false
DSRS-2021-06-28,SABADELL/RIU_SEC,1333,448277,,2415,,18170,0,,false
DSRS-2021-07-05,SABADELL/RIU_SEC,1600,1031442,,205618,,24072,0,,false
DSRS-2021-07-12,SABADELL/RIU_SEC,1533,497620,,193883,,25273,0,,false
DSRS-2021-07-19,SABADELL/RIU_SEC,1467,945575,,521939,,22103,0,,false
DSRS-2021-07-26,SABADELL/RIU_SEC,1800,593785,,174667,,22114,0,,false
DSRS-2021-08-02,SABADELL/RIU_SEC,1533,1628015,,118161,,15416,0,,false
DSRS-2021-08-09,SABADELL/RIU_SEC,1600,836030,,185549,,15912,0,,false
DSRS-2021-08-16,SABADELL/RIU_SEC,1200,303311,,241466,,25783,0,,false
DSRS-2021-08-23,SABADELL/RIU_SEC,1800,309082,,480295,,23557,0,,false
DSRS-2021-08-30,SABADELL/RIU_SEC,1600,151678,,86680,,19443,0,,false
DSRS-2021-09-06,SABADELL/RIU_SEC,1467,79002,,29142,,18546,0,,false
DSRS-2021-09-13,SABADELL/RIU_SEC,1267,172111,,29941,,26989,0,,false
DSRS-2021-09-20,SABADELL/RIU_SEC,1533,90786,,24608,,23158,0,,false
DSRS-2021-09-27,SABADELL/RIU_SEC,2667,37098,,26667,,20317,0,,false
DSRS-2021-10-04,SABADELL/RIU_SEC,1600,18241,,1600,,30510,0,,false
DSRS-2021-10-13,SABADELL/RIU_SEC,1200,38161,,3772,,21656,0,,false
DSRS-2021-10-18,SABADELL/RIU_SEC,1733,57331,,42261,,21288,0,,false
DSRS-2021-10-25,SABADELL/RIU_SEC,2000,39665,,25321,,24261,0,,false
DSRS-2021-11-01,SABADELL/RIU_SEC,1800,61089,,4993,,,,,false
DSRS-2021-11-08,SABADELL/RIU_SEC,2067,65985,,8944,,22793,0,,false
DSRS-2021-11-15,SABADELL/RIU_SEC,2067,259408,,8013,,25274,0,,false
DSRS-2021-11-22,SABADELL/RIU_SEC,2333,263190,,144068,,19707,0,,false
DSRS-2021-11-29,SABADELL/RIU_SEC,1733,256710,,87957,,21866,0,,false
DSRS-2021-12-06,SABADELL/RIU_SEC,2133,808389,,194058,,,,,false
DSRS-2021-12-13,SABADELL/RIU_SEC,1867,847446,,319728,,21565,0,,false
DSRS-2021-12-20,SABADELL/RIU_SEC,2067,846789,,162465,,22736,0,,false
DSRS-2021-12-27,SABADELL/RIU_SEC,2000,2678293,,2161137,,20172,0,,false
DSRS-2022-01-03,SABADELL/RIU_SEC,1933,3711315,,2381711,,21138,0,,false
DSRS-2022-01-10,SABADELL/RIU_SEC,1800,2492612,,1960588,,22127,0,,false
DSRS-2022-01-17,SABADELL/RIU_SEC,1867,1731901,,740009,,21022,0,,false
DSRS-2022-01-24,SABADELL/RIU_SEC,2000,1679286,,1568074,,20611,0,,false
DSRS-2022-01-31,SABADELL/RIU_SEC,3133,1341180,,235679,,24743,0,,false
DSRS-2022-02-07,SABADELL/RIU_SEC,1533,530844,,79950,,27517,0,,false
DSRS-2022-02-14,SABADELL/RIU_SEC,1333,252287,,28230,,25027,0,,false
DSRS-2022-02-21,SABADELL/RIU_SEC,1867,195264,,269887,,23739,0,,false
DTAR-2020-07-06,TARRAGONA,500,500,,,500,23418,0,,false
DTAR-2020-07-13,TARRAGONA,450,450,,,450,22669,0,,false
DTAR-2020-07-20,TARRAGONA,600,600,,,600,22177,0,,false
DTAR-2020-07-27,TARRAGONA,450,450,,,450,23356,0,,false
DTAR-2020-08-03,TARRAGONA,360,360,360,,,23016,0,,false
DTAR-2020-08-10,TARRAGONA,300,435,300,,,22871,0,Valor Puntual,false
DTAR-2020-08-17,TARRAGONA,420,420,420,,420,23268,0,,false
DTAR-2020-08-24,TARRAGONA,450,693,450,,450,23025,0,,false
DTAR-2020-08-31,TARRAGONA,450,450,450,,,22370,0,,false
DTAR-2020-09-07,TARRAGONA,357,13066,7410,,,19374,0,Canvi Metodològic,false
DTAR-2020-09-14,TARRAGONA,286,414,325,,,24448,0,,false
DTAR-2020-09-21,TARRAGONA,143,143,143,,,25018,0,,false
DTAR-2020-09-28,TARRAGONA,171,2802,2307,,,22996,0,,false
DTAR-2020-10-05,TARRAGONA,171,178481,71884,,,22704,0,,false
DTAR-2020-10-12,TARRAGONA,171,40708,14594,,,24839,0,,false
DTAR-2020-10-19,TARRAGONA,171,18278,73209,,,25741,0,,false
DTAR-2020-10-26,TARRAGONA,801,90092,82974,,,23110,0,,false
DTAR-2020-11-02,TARRAGONA,171,92617,68413,,,27811,0,,false
DTAR-2020-11-09,TARRAGONA,257,25156,30943,,,26162,0,,false
DTAR-2020-11-16,TARRAGONA,204,50650,52214,,,25080,0,,false
DTAR-2020-11-23,TARRAGONA,600,98516,10716,,,34841,0,,false
DTAR-2020-11-30,TARRAGONA,171,20731,24378,,,25307,0,,false
DTAR-2020-12-08,TARRAGONA,571,44538,85279,,,,,,false
DTAR-2020-12-14,TARRAGONA,171,42657,40273,,,23943,0,,false
DTAR-2020-12-21,TARRAGONA,143,20532,40260,,,23488,0,,false
DTAR-2020-12-28,TARRAGONA,171,86392,57691,,,25230,0,,false
DTAR-2021-01-04,TARRAGONA,143,26098,48014,,,5691,0,,false
DTAR-2021-01-11,TARRAGONA,171,224339,224735,,,28470,0,,false
DTAR-2021-01-18,TARRAGONA,143,25001,62820,,,26044,0,,false
DTAR-2021-01-25,TARRAGONA,171,10068,15340,,,25498,0,,false
DTAR-2021-02-01,TARRAGONA,518,22452,34267,,,23597,0,,false
DTAR-2021-02-08,TARRAGONA,171,28262,39539,,,31418,0,,false
DTAR-2021-02-15,TARRAGONA,286,3539,6818,,,25820,0,,false
DTAR-2021-02-23,TARRAGONA,171,16893,1711,,,,,,false
DTAR-2021-03-01,TARRAGONA,143,9237,5354,,,25260,0,,false
DTAR-2021-03-08,TARRAGONA,171,37137,17982,,,28667,0,,false
DTAR-2021-03-15,TARRAGONA,429,14786,18467,,,23776,,,false
DTAR-2021-03-22,TARRAGONA,171,28964,2585,,,23824,,,false
DTAR-2021-03-29,TARRAGONA,321,23907,13663,,,23107,,,false
DTAR-2021-04-06,TARRAGONA,171,14876,171,,,23684,,,false
DTAR-2021-04-12,TARRAGONA,500,11368,4884,,,25140,,,false
DTAR-2021-04-19,TARRAGONA,171,106496,77866,,,24559,,,false
DTAR-2021-04-26,TARRAGONA,143,3454,143,,,38248,,,true
DTAR-2021-05-03,TARRAGONA,467,34010,6667,,,27800,,,false
DTAR-2021-05-10,TARRAGONA,200,6434,6049,,,28819,,,false
DTAR-2021-05-17,TARRAGONA,290,17756,20259,,,23764,,,false
DTAR-2021-05-24,TARRAGONA,960,28867,13608,,,24859,,,false
DTAR-2021-05-31,TARRAGONA,210,18602,16448,,,24037,,,false
DTAR-2021-06-07,TARRAGONA,392,58500,968,,,24635,,,false
DTAR-2021-06-14,TARRAGONA,680,13556,6337,,,22104,,,false
DTAR-2021-06-21,TARRAGONA,240,240,240,,,25833,,,false
DTAR-2021-06-28,TARRAGONA,200,200,93923,,,22609,,,false
DTAR-2021-07-05,TARRAGONA,264,81678,19689,,,23367,,,false
DTAR-2021-07-12,TARRAGONA,400,92636,73777,,,20772,,Canvi metodològic,false
DTAR-2021-07-19,TARRAGONA,344,73798,54401,,,21385,,,false
DTAR-2021-07-26,TARRAGONA,446,16766,28180,,,22058,,,false
DTAR-2021-08-02,TARRAGONA,248,2463,2958,,,24397,,,false
DTAR-2021-08-09,TARRAGONA,344,62509,39241,,,23201,,,false
DTAR-2021-08-16,TARRAGONA,368,25580,1372,,,22694,,,false
DTAR-2021-08-23,TARRAGONA,376,6608,1465,,,22807,,,false
DTAR-2021-08-30,TARRAGONA,368,17249,2769,,,42161,,,false
DTAR-2021-09-06,TARRAGONA,364,364,364,,,23066,,,true
DTAR-2021-09-13,TARRAGONA,392,392,392,,,24134,,,false
DTAR-2021-09-20,TARRAGONA,180,7590,180,,,24236,,,false
DTAR-2021-09-27,TARRAGONA,424,1156,1553,,,23910,,,false
DTAR-2021-10-04,TARRAGONA,376,1049,6194,,,16200,,,false
DTAR-2021-10-12,TARRAGONA,320,6480,4737,,,,,,false
DTAR-2021-10-18,TARRAGONA,408,1905,2562,,,24491,,,false
DTAR-2021-10-26,TARRAGONA,352,5046,1676,,,,,,false
DTAR-2021-11-02,TARRAGONA,952,12280,44030,,,24692,,,false
DTAR-2021-11-08,TARRAGONA,384,6581,9271,,,23865,,,false
DTAR-2021-11-15,TARRAGONA,312,39161,10831,,,23381,,,false
DTAR-2021-11-22,TARRAGONA,344,6343,2765,,,41978,,,false
DTAR-2021-11-29,TARRAGONA,296,36833,36324,,,25095,,,false
DTAR-2021-12-08,TARRAGONA,344,9180,8179,,,22973,,,false
DTAR-2021-12-13,TARRAGONA,360,91863,136044,,,24085,,,false
DTAR-2021-12-20,TARRAGONA,400,51475,64498,,,24722,,,false
DTAR-2021-12-27,TARRAGONA,272,95561,142221,,,23378,,,false
DTAR-2022-01-03,TARRAGONA,360,201129,222170,,,23378,,,false
DTAR-2022-01-10,TARRAGONA,587,991282,1017243,,,24304,,,false
DTAR-2022-01-17,TARRAGONA,352,133154,271818,,,23571,,,false
DTAR-2022-01-24,TARRAGONA,288,227315,182852,,,23576,,,false
DTAR-2022-01-31,TARRAGONA,344,173403,429781,,,23543,,,false
DTAR-2022-02-07,TARRAGONA,296,144698,383298,,,23054,,,false
DTAR-2022-02-14,TARRAGONA,352,44034,38432,,,24123,,,false
DTAR-2022-02-21,TARRAGONA,288,38589,52155,,,23175,,,false
DTOT-2020-07-06,TORTOSA-ROQUETES,450,5605,,,450,5353,0,,false
DTOT-2020-07-13,TORTOSA-ROQUETES,450,450,,,450,5406,0,,false
DTOT-2020-07-20,TORTOSA-ROQUETES,450,5141,,,450,5987,0,,false
DTOT-2020-07-27,TORTOSA-ROQUETES,450,450,,,40625,6150,0,,false
DTOT-2020-08-03,TORTOSA-ROQUETES,360,1774,360,,,5519,0,Valor Puntual,false
DTOT-2020-08-10,TORTOSA-ROQUETES,300,1253,300,,,5437,0,,false
DTOT-2020-08-17,TORTOSA-ROQUETES,360,48486,360,,360,4946,0,,false
DTOT-2020-08-24,TORTOSA-ROQUETES,450,4220,450,,450,5138,0,,false
DTOT-2020-08-31,TORTOSA-ROQUETES,143,13816,143,,,5973,0,Canvi metodològic,true
DTOT-2020-09-07,TORTOSA-ROQUETES,264,2358,264,,,5330,0,,true
DTOT-2020-09-14,TORTOSA-ROQUETES,240,7539,2952,,,5862,0,,false
DTOT-2020-09-21,TORTOSA-ROQUETES,143,2800,7246,,,6967,0,,false
DTOT-2020-09-28,TORTOSA-ROQUETES,171,11584,171,,,5818,0,,false
DTOT-2020-10-05,TORTOSA-ROQUETES,171,186962,20058,,,5589,0,,false
DTOT-2020-10-12,TORTOSA-ROQUETES,171,40474,96712,,,4962,0,,false
DTOT-2020-10-19,TORTOSA-ROQUETES,171,132781,305684,,,5650,0,,false
DTOT-2020-10-26,TORTOSA-ROQUETES,171,11407,171,,,6057,0,,false
DTOT-2020-11-02,TORTOSA-ROQUETES,171,168236,307275,,,5893,0,,false
DTOT-2020-11-09,TORTOSA-ROQUETES,171,9988,171,,,5809,0,,false
DTOT-2020-11-16,TORTOSA-ROQUETES,171,60629,52664,,,5414,0,,false
DTOT-2020-11-23,TORTOSA-ROQUETES,171,56049,22933,,,5530,0,,false
DTOT-2020-11-30,TORTOSA-ROQUETES,171,50641,42702,,,5727,0,,false
DTOT-2020-12-08,TORTOSA-ROQUETES,143,2531,1146,,,,,,false
DTOT-2020-12-14,TORTOSA-ROQUETES,171,31881,171,,,5574,0,S'ha analitzat en les dues rectes N1,false
DTOT-2020-12-21,TORTOSA-ROQUETES,143,5805,6444,,,5291,0,,false
DTOT-2020-12-28,TORTOSA-ROQUETES,171,15721,62303,,,6080,0,,false
DTOT-2021-01-04,TORTOSA-ROQUETES,143,17552,6248,,,,,,false
DTOT-2021-01-11,TORTOSA-ROQUETES,171,728905,531917,,,6460,0,,false
DTOT-2021-01-18,TORTOSA-ROQUETES,143,96847,209524,,,6147,0,,false
DTOT-2021-01-25,TORTOSA-ROQUETES,171,139079,183949,,,5902,0,,false
DTOT-2021-02-01,TORTOSA-ROQUETES,243,35314,14481,,,5517,0,,false
DTOT-2021-02-08,TORTOSA-ROQUETES,171,10276,171,,,7019,0,,false
DTOT-2021-02-15,TORTOSA-ROQUETES,143,4416,143,,,5736,0,,false
DTOT-2021-02-23,TORTOSA-ROQUETES,171,42771,7490,,,,,,false
DTOT-2021-03-01,TORTOSA-ROQUETES,143,6064,190,,,5484,0,,false
DTOT-2021-03-08,TORTOSA-ROQUETES,171,7737,11070,,,6688,0,,false
DTOT-2021-03-15,TORTOSA-ROQUETES,214,707,214,,,5245,0,,true
DTOT-2021-03-22,TORTOSA-ROQUETES,171,12383,2688,,,5774,0,,false
DTOT-2021-03-29,TORTOSA-ROQUETES,714,2995,1342,,,5609,0,,false
DTOT-2021-04-05,TORTOSA-ROQUETES,171,11298,171,,,5141,0,,false
DTOT-2021-04-12,TORTOSA-ROQUETES,143,14488,21175,,,5656,0,,false
DTOT-2021-04-19,TORTOSA-ROQUETES,171,93643,85991,,,5451,0,,false
DTOT-2021-04-26,TORTOSA-ROQUETES,143,10723,23003,,,8964,0,,false
DTOT-2021-05-03,TORTOSA-ROQUETES,507,185201,52794,,,5750,0,,false
DTOT-2021-05-10,TORTOSA-ROQUETES,200,7037,2838,,,8766,0,,false
DTOT-2021-05-17,TORTOSA-ROQUETES,230,1454,299,,,5459,0,,false
DTOT-2021-05-24,TORTOSA-ROQUETES,400,6301,400,,,4836,0,,false
DTOT-2021-05-31,TORTOSA-ROQUETES,290,826,895,,,5316,0,,false
DTOT-2021-06-07,TORTOSA-ROQUETES,280,37027,21929,,,4750,0,,false
DTOT-2021-06-14,TORTOSA-ROQUETES,240,240,240,,,5037,0,,false
DTOT-2021-06-21,TORTOSA-ROQUETES,200,7189,3416,,,6181,0,,false
DTOT-2021-06-28,TORTOSA-ROQUETES,200,6175,25541,,,4791,0,,false
DTOT-2021-07-05,TORTOSA-ROQUETES,376,10195,2082,,,5048,0,,false
DTOT-2021-07-12,TORTOSA-ROQUETES,384,93394,14246,,,4895,0,Canvi metodològic,false
DTOT-2021-07-19,TORTOSA-ROQUETES,224,38755,230,,,5220,0,,false
DTOT-2021-07-26,TORTOSA-ROQUETES,456,16255,10325,,,7516,1500,,false
DTOT-2021-08-02,TORTOSA-ROQUETES,304,6834,304,,,5148,0,,false
DTOT-2021-08-09,TORTOSA-ROQUETES,392,42026,8931,,,4927,0,,false
DTOT-2021-08-16,TORTOSA-ROQUETES,280,32028,4148,,,4197,0,,false
DTOT-2021-08-23,TORTOSA-ROQUETES,328,14367,328,,,6037,0,,false
DTOT-2021-08-30,TORTOSA-ROQUETES,280,915,648,,,12389,0,,false
DTOT-2021-09-06,TORTOSA-ROQUETES,412,11761,412,,,5060,0,,false
DTOT-2021-09-13,TORTOSA-ROQUETES,440,440,440,,,5672,0,,false
DTOT-2021-09-20,TORTOSA-ROQUETES,220,1280,220,,,5818,0,,true
DTOT-2021-09-27,TORTOSA-ROQUETES,360,22024,4991,,,5814,0,,false
DTOT-2021-10-04,TORTOSA-ROQUETES,376,31317,1007,,,5504,0,,false
DTOT-2021-10-12,TORTOSA-ROQUETES,256,7811,4815,,,,,,false
DTOT-2021-10-18,TORTOSA-ROQUETES,392,5878,8517,,,5533,0,,false
DTOT-2021-10-26,TORTOSA-ROQUETES,392,3823,879,,,,,,false
DTOT-2021-11-02,TORTOSA-ROQUETES,368,2307,4113,,,,,,false
DTOT-2021-11-08,TORTOSA-ROQUETES,368,1622,3223,,,,,,false
DTOT-2021-11-15,TORTOSA-ROQUETES,280,47312,24939,,,,,,false
DTOT-2021-11-22,TORTOSA-ROQUETES,440,9268,22970,,,,,,false
DTOT-2021-11-29,TORTOSA-ROQUETES,312,18183,29096,,,,,,false
DTOT-2021-12-08,TORTOSA-ROQUETES,440,15218,8451,,,,,,false
DTOT-2021-12-13,TORTOSA-ROQUETES,240,45641,48021,,,,,,false
DTOT-2021-12-20,TORTOSA-ROQUETES,392,45752,42230,,,,,,false
DTOT-2021-12-27,TORTOSA-ROQUETES,320,133585,183004,,,,,,false
DTOT-2022-01-03,TORTOSA-ROQUETES,328,66954,52687,,,,,,false
DTOT-2022-01-10,TORTOSA-ROQUETES,328,263205,269801,,,,,,false
DTOT-2022-01-17,TORTOSA-ROQUETES,328,155780,360466,,,,,,false
DTOT-2022-01-24,TORTOSA-ROQUETES,320,212350,251941,,,,,,false
DTOT-2022-01-31,TORTOSA-ROQUETES,312,33229,56539,,,,,,false
DTOT-2022-02-07,TORTOSA-ROQUETES,248,84379,147569,,,,,,false
DTOT-2022-02-14,TORTOSA-ROQUETES,344,13010,17817,,,,,,false
DTOT-2022-02-21,TORTOSA-ROQUETES,280,46807,64517,,,,,,false
DTRG-2020-07-13,TÀRREGA,450,179302,,,111736,3089,0,,false
DTRG-2020-07-20,TÀRREGA,360,2841,,,360,3333,0,,false
DTRG-2020-07-27,TÀRREGA,450,5499,,,450,3981,0,,false
DTRG-2020-08-10,TÀRREGA,300,300,300,,,3248,0,,false
DTRG-2020-08-24,TÀRREGA,450,450,450,,450,2966,0,,false
DTRG-2020-09-07,TÀRREGA,429,33196,31776,,,3176,0,Canvi Metodològic,false
DTRG-2020-09-21,TÀRREGA,143,1927,8457,,,3048,0,,false
DTRG-2020-10-05,TÀRREGA,171,91735,24947,,,3197,0,,false
DTRG-2020-10-19,TÀRREGA,171,1157,1335,,,3577,0,,false
DTRG-2020-11-02,TÀRREGA,171,154254,129503,,,2951,0,,false
DTRG-2020-11-16,TÀRREGA,171,37013,13145,,,3079,0,,false
DTRG-2020-11-30,TÀRREGA,171,38893,51289,,,3127,0,,false
DTRG-2020-12-14,TÀRREGA,171,26716,46957,,,3089,0,,false
DTRG-2020-12-28,TÀRREGA,171,64532,108090,,,2732,0,,false
DTRG-2021-01-12,TÀRREGA,171,92396,172181,,,,,,false
DTRG-2021-01-25,TÀRREGA,171,138516,125724,,,3305,0,,false
DTRG-2021-02-08,TÀRREGA,171,107719,126612,,,2997,3,,false
DTRG-2021-02-23,TÀRREGA,171,15325,171,,,,,,false
DTRG-2021-03-08,TÀRREGA,171,39525,163627,,,4636,12,,false
DTRG-2021-03-22,TÀRREGA,171,10387,18936,,,3033,0,,false
DTRG-2021-04-05,TÀRREGA,171,21745,29218,,,2654,0,,false
DTRG-2021-04-19,TÀRREGA,171,38932,43390,,,2799,0,,false
DTRG-2021-05-03,TÀRREGA,487,92086,25992,,,3488,0,,false
DTRG-2021-05-17,TÀRREGA,400,36300,26651,,,3236,0,,false
DTRG-2021-05-31,TÀRREGA,325,34979,2848,,,3103,0,,false
DTRG-2021-06-14,TÀRREGA,1312,28812,4205,,,2905,1,,false
DTRG-2021-06-28,TÀRREGA,216,4659,64987,,,3209,0,,false
DTRG-2021-07-12,TÀRREGA,416,62890,18243,,,3045,0,Canvi metodològic,false
DTRG-2021-07-26,TÀRREGA,338,11406,36096,,,3500,5,,false
DTRG-2021-08-09,TÀRREGA,384,64920,14386,,,2784,0,,false
DTRG-2021-08-23,TÀRREGA,392,141687,1849,,,2749,0,,false
DTRG-2021-09-06,TÀRREGA,416,45918,18315,,,2851,3,,false
DTRG-2021-09-20,TÀRREGA,352,43549,3208,,,2937,0,,false
DTRG-2021-10-04,TÀRREGA,400,16332,810,,,3370,0,,false
DTRG-2021-10-18,TÀRREGA,424,30717,34030,,,2938,0,,false
DTRG-2021-11-02,TÀRREGA,472,10455,24336,,,2968,0,,false
DTRG-2021-11-15,TÀRREGA,352,236851,71064,,,3349,0,,false
DTRG-2021-11-29,TÀRREGA,328,74647,55991,,,3220,0,,false
DTRG-2021-12-13,TÀRREGA,360,197841,201105,,,3217,0,,false
DTRG-2021-12-27,TÀRREGA,328,148991,179098,,,3002,0,,false
DTRG-2022-01-10,TÀRREGA,360,376762,376546,,,3195,0,,false
DTRG-2022-01-24,TÀRREGA,488,574554,626465,,,3369,0,,false
DTRG-2022-02-07,TÀRREGA,400,200034,497619,,,3259,0,,false
DTRG-2022-02-21,TÀRREGA,432,22352,63213,,,,,,false
DTRP-2020-07-13,TREMP,450,450,,,450,2583,27,,false
DTRP-2020-07-27,TREMP,450,450,,,450,1982,0,,false
DTRP-2020-08-10,TREMP,300,300,300,,,2207,0,,false
DTRP-2020-08-24,TREMP,450,450,450,,450,2389,0,,false
DTRP-2020-09-07,TREMP,143,6351,3045,,,2036,0,Canvi Metodològic,false
DTRP-2020-09-21,TREMP,629,29710,776,,,2076,2.5,,false
DTRP-2020-10-05,TREMP,171,3170,1275,,,1964,0,,false
DTRP-2020-10-19,TREMP,171,6210,33174,,,1685,0,,false
DTRP-2020-11-02,TREMP,171,585,2722,,,1208,0,,false
DTRP-2020-11-16,TREMP,171,46008,56514,,,1309,0,,false
DTRP-2020-11-30,TREMP,171,91359,162849,,,1622,0,,false
DTRP-2020-12-14,TREMP,171,848,16684,,,1288,0,,false
DTRP-2020-12-28,TREMP,171,12368,6437,,,1683,4.2,,false
DTRP-2021-01-11,TREMP,171,171,171,,,2505,0,,false
DTRP-2021-01-25,TREMP,171,14602,433,,,1749,0,,false
DTRP-2021-02-08,TREMP,171,5522,171,,,1591,9.4,,false
DTRP-2021-02-23,TREMP,171,171,171,,,,,,false
DTRP-2021-03-08,TREMP,171,19999,6405,,,1523,2.6,,false
DTRP-2021-03-22,TREMP,171,171,171,,,1495,0,,false
DTRP-2021-04-05,TREMP,171,1925,4864,,,1507,0,,false
DTRP-2021-04-19,TREMP,171,171,171,,,2076,1.8,,false
DTRP-2021-05-03,TREMP,380,380,1641,,,2305,0,,false
DTRP-2021-05-17,TREMP,210,210,210,,,1956,0,,false
DTRP-2021-05-31,TREMP,240,746,240,,,2731,0,,true
DTRP-2021-06-14,TREMP,200,200,200,,,2228,0,,false
DTRP-2021-06-28,TREMP,200,200,2219,,,2902,0,,true
DTRP-2021-07-12,TREMP,400,9350,5060,,,1913,0,Canvi metodològic,false
DTRP-2021-07-26,TREMP,386,1201,3019,,,2347,0,,false
DTRP-2021-08-09,TREMP,312,312,312,,,1831,0,,false
DTRP-2021-08-23,TREMP,280,14499,306,,,1924,0,,false
DTRP-2021-09-06,TREMP,388,388,388,,,2312,0,,false
DTRP-2021-09-20,TREMP,336,336,669,,,2353,7.3,,true
DTRP-2021-10-04,TREMP,344,344,344,,,2240,2.7,,false
DTRP-2021-10-18,TREMP,360,1315,2680,,,2061,0,,false
DTRP-2021-11-02,TREMP,392,392,392,,,2263,0.2,,false
DTRP-2021-11-15,TREMP,224,1464,790,,,1933,0,,false
DTRP-2021-11-29,TREMP,344,615496,479883,,,2441,0,,false
DTRP-2021-12-13,TREMP,600,73885,82189,,,2245,0,,false
DTRP-2021-12-27,TREMP,240,36089,44815,,,2189,0,,false
DTRP-2022-01-10,TREMP,312,242810,265416,,,2403,4.2,,false
DTRP-2022-01-24,TREMP,400,624213,535845,,,1722,0,,false
DTRP-2022-02-07,TREMP,304,218440,647371,,,1649,0,,false
DTRP-2022-02-21,TREMP,304,28508,23559,,,1676,0,,false
DTRS-2020-07-06,TERRASSA,610,610,,,610,38716,0,,false
DTRS-2020-07-13,TERRASSA,571,22247,,,571,44760,0,,false
DTRS-2020-07-20,TERRASSA,429,57814,56906,,,16957,0,,false
DTRS-2020-07-27,TERRASSA,214,18194,28201,,,40229.5,0,,false
DTRS-2020-08-03,TERRASSA,857,146526,71995,,,38949.6,0,,false
DTRS-2020-08-10,TERRASSA,268,24600,28093,,,34258.9,0,,false
DTRS-2020-08-17,TERRASSA,375,82816,30552,,,36745.3,0,,false
DTRS-2020-08-24,TERRASSA,476,79630,67964,,,35689.8,0,,false
DTRS-2020-08-31,TERRASSA,321,51727,11022,,,38270.7,0,,false
DTRS-2020-09-07,TERRASSA,354,45711,9177,,,47385.5,,,false
DTRS-2020-09-14,TERRASSA,612,12057,5772,,,39669.1,0,,false
DTRS-2020-09-21,TERRASSA,354,27079,14016,,,,0,,false
DTRS-2020-09-28,TERRASSA,429,4639,2830,,,39697,0,,false
DTRS-2020-10-05,TERRASSA,332,17194,20693,,,41920.7,0,,false
DTRS-2020-10-12,TERRASSA,286,51218,32734,,,39096.9,0,,false
DTRS-2020-10-19,TERRASSA,236,21624,18208,,,40433.5,0,,false
DTRS-2020-10-26,TERRASSA,214,20609,40025,,,40010.5,0,,false
DTRS-2020-11-02,TERRASSA,514,133977,172377,,,39830.1,0,,false
DTRS-2020-11-09,TERRASSA,246,11001,11265,,,41705.6,0,,false
DTRS-2020-11-16,TERRASSA,214,30743,43640,,,42509.2,0.1,,false
DTRS-2020-11-23,TERRASSA,321,58347,45273,,,41124.5,0,,false
DTRS-2020-11-30,TERRASSA,236,17483,12085,,,44456.1,0,,false
DTRS-2020-12-08,TERRASSA,182,66553,30567,,,37729.6,0,,false
DTRS-2020-12-14,TERRASSA,321,18183,21616,,,39195.3,0,,false
DTRS-2020-12-21,TERRASSA,214,12711,26861,,,40354.3,0,,false
DTRS-2020-12-28,TERRASSA,171,22796,9314,,,38080,0,,false
DTRS-2021-01-04,TERRASSA,343,9855,21388,,,38544.4,0,,false
DTRS-2021-01-11,TERRASSA,246,49886,56563,,,42176.6,0,,false
DTRS-2021-01-18,TERRASSA,220,89759,32488,,,40069.2,0,,false
DTRS-2021-02-01,TERRASSA,198,20667,39477,,,43488.9,0,,false
DTRS-2021-02-08,TERRASSA,225,7684,25297,,,44609,6.2,,false
DTRS-2021-02-15,TERRASSA,236,21658,15461,,,41636,0,,false
DTRS-2021-02-22,TERRASSA,187,36734,103731,,,64540,13.6,,false
DTRS-2021-03-01,TERRASSA,204,23846,18283,,,39289,0,,false
DTRS-2021-03-08,TERRASSA,257,8793,15094,,,41014,0.7,,false
DTRS-2021-03-15,TERRASSA,279,12512,700,,,39180,0,,false
DTRS-2021-03-22,TERRASSA,246,10257,40941,,,39787,0,,false
DTRS-2021-03-29,TERRASSA,257,37917,4549,,,37383,0,,false
DTRS-2021-04-05,TERRASSA,429,215566,7304,,,37142,0,,false
DTRS-2021-04-12,TERRASSA,321,74858,37232,,,41079,2.1,,false
DTRS-2021-04-19,TERRASSA,375,39920,23017,,,40199,0,,false
DTRS-2021-04-26,TERRASSA,375,31541,89641,,,47593,7,,false
DTRS-2021-05-03,TERRASSA,375,375,103905,,,40463,0,,false
DTRS-2021-05-10,TERRASSA,375,18277,13937,,,40434,0.1,,false
DTRS-2021-05-17,TERRASSA,375,32587,2464,,,40691,0,,false
DTRS-2021-05-24,TERRASSA,375,14749,12651,,,40301,0,,false
